,equity
1061,9173.44465129671
1062,8908.795448873478
1063,9119.729866288908
1064,9026.70075572713
1065,8970.842323479072
1066,8936.359669913118
1067,8936.359669913118
1068,8936.359669913118
1069,8936.359669913118
1070,8936.359669913118
1071,8936.359669913118
1072,8936.359669913118
1073,8936.359669913118
1074,8936.359669913118
1075,8936.359669913118
1076,8936.359669913118
1077,8936.359669913118
1078,8936.359669913118
1079,8936.359669913118
1080,8936.359669913118
1081,8936.359669913118
1082,8936.359669913118
1083,8936.359669913118
1084,8936.359669913118
1085,8936.359669913118
1086,8936.359669913118
1087,8936.359669913118
1088,8936.359669913118
1089,8936.359669913118
1090,8936.359669913118
1091,8936.359669913118
1092,8931.893723051593
1093,8665.726071355895
1094,8730.739894107906
1095,8651.170964947916
1096,8720.567643438451
1097,8793.1811075097
