,equity
1065,10715.523872192734
1066,10702.391003687688
1067,10554.827795974026
1068,10742.045845761597
1069,10683.883871314098
1070,10675.950221353958
1071,10451.653102805978
1072,10151.879490276267
1073,10151.879490276267
1074,10151.879490276267
1075,10151.879490276267
1076,10151.879490276267
1077,10151.879490276267
1078,10151.879490276267
1079,10151.879490276267
1080,10151.879490276267
1081,10151.879490276267
1082,10151.879490276267
1083,10151.879490276267
1084,10151.879490276267
1085,10151.879490276267
1086,10151.879490276267
1087,10151.879490276267
1088,10151.879490276267
1089,10151.879490276267
1090,10151.879490276267
1091,10151.879490276267
1092,10151.879490276267
1093,10151.879490276267
1094,10151.879490276267
1095,10151.879490276267
1096,10151.879490276267
1097,10151.879490276267
1098,10151.879490276267
1099,10146.806087232651
1100,10376.249727466291
1101,10428.913126320938
1102,10420.6294189936
1103,10308.399531844769
1104,10257.23435035731
1105,10091.785210814644
1106,10177.396847804668
1107,10337.728058004916
1108,10285.098371000931
1109,10306.615155744374
1110,10302.725748963163
1111,10293.583565436375
1112,10188.761661491826
1113,10096.919908274902
1114,10096.919908274902
1115,10096.919908274902
1116,10096.919908274902
1117,10096.919908274902
1118,10096.919908274902
1119,10096.919908274902
1120,10096.919908274902
1121,10096.919908274902
1122,10096.919908274902
1123,10096.919908274902
1124,10096.919908274902
1125,10096.919908274902
1126,10096.919908274902
1127,10096.919908274902
1128,10096.919908274902
1129,10096.919908274902
1130,10096.919908274902
1131,10096.919908274902
1132,10096.919908274902
1133,10096.919908274902
1134,10096.919908274902
1135,10096.919908274902
1136,10096.919908274902
1137,10091.873971289258
1138,9050.099625446923
1139,8530.25753729722
1140,8328.847939857511
1141,8335.799890167473
1142,8247.048902936693
1143,8300.005524503315
1144,8316.863282378532
1145,8764.07070545636
1146,8948.173155739261
1147,9546.726285947625
1148,9678.795796411528
1149,10002.101387517883
1150,10997.09453553631
1151,10834.39637222105
1152,10732.688371357981
1153,9972.347742008222
1154,9924.058203585526
1155,9831.91642141002
1156,9544.57555638821
1157,9036.243833251454
1158,8972.712980011791
1159,8961.19272871765
1160,8961.19272871765
1161,8961.19272871765
1162,8961.19272871765
1163,8961.19272871765
1164,8961.19272871765
1165,8961.19272871765
1166,8956.714371531883
1167,8321.910043967233
1168,8252.694126803905
1169,8204.176571914399
1170,8530.701467032617
1171,8813.777308494808
1172,9288.593210040437
1173,9224.546650339364
1174,9166.568590894905
1175,9658.467254059784
1176,9261.060411055598
1177,9083.172858848488
1178,9025.818014780049
1179,8664.066703073458
1180,8319.335355711615
1181,7895.676628027902
1182,7895.676628027902
1183,7895.676628027902
1184,7895.676628027902
1185,7895.676628027902
1186,7895.676628027902
1187,7895.676628027902
1188,7895.676628027902
1189,7895.676628027902
1190,7895.676628027902
1191,7895.676628027902
1192,7895.676628027902
1193,7895.676628027902
1194,7895.676628027902
1195,7895.676628027902
1196,7895.676628027902
1197,7895.676628027902
1198,7895.676628027902
1199,7895.676628027902
1200,7895.676628027902
1201,7895.676628027902
1202,7895.676628027902
1203,7895.676628027902
1204,7895.676628027902
1205,7895.676628027902
1206,7895.676628027902
1207,7895.676628027902
1208,7895.676628027902
1209,7895.676628027902
1210,7895.676628027902
1211,7895.676628027902
1212,7895.676628027902
1213,7895.676628027902
1214,7895.676628027902
1215,7895.676628027902
1216,7895.676628027902
1217,7895.676628027902
1218,7895.676628027902
1219,7895.676628027902
1220,7895.676628027902
1221,7895.676628027902
1222,7895.676628027902
1223,7895.676628027902
1224,7891.730762646579
1225,7931.564928399505
1226,7850.117410146912
1227,7841.946769110978
1228,7841.946769110978
1229,7841.946769110978
1230,7841.946769110978
1231,7841.946769110978
1232,7841.946769110978
1233,7841.946769110978
1234,7841.946769110978
1235,7841.946769110978
1236,7841.946769110978
1237,7841.946769110978
1238,7841.946769110978
1239,7841.946769110978
1240,7841.946769110978
1241,7841.946769110978
1242,7841.946769110978
1243,7841.946769110978
1244,7841.946769110978
1245,7841.946769110978
1246,7841.946769110978
1247,7841.946769110978
1248,7838.027755233361
1249,7394.155640628852
1250,7394.155640628852
1251,7394.155640628852
1252,7394.155640628852
1253,7394.155640628852
1254,7390.4604104236405
1255,7073.506488396905
1256,7086.613999498643
1257,7278.075011359491
1258,7572.697561089429
1259,7421.132972855993
1260,7489.417700748656
1261,7503.187472034189
1262,7402.707342931215
1263,7760.429056523168
1264,7365.039689418186
1265,7398.404449960185
1266,7406.668059577565
1267,7389.323932901049
1268,7215.758845573575
1269,7185.86979499571
1270,7380.894372903899
1271,7074.645347281743
1272,7074.645347281743
1273,7074.645347281743
1274,7074.645347281743
1275,7074.645347281743
1276,7074.645347281743
1277,7074.645347281743
1278,7074.645347281743
1279,7074.645347281743
1280,7074.645347281743
1281,7074.645347281743
1282,7074.645347281743
1283,7074.645347281743
1284,7074.645347281743
1285,7074.645347281743
1286,7074.645347281743
1287,7074.645347281743
1288,7074.645347281743
1289,7074.645347281743
1290,7074.645347281743
1291,7074.645347281743
1292,7074.645347281743
1293,7074.645347281743
1294,7074.645347281743
1295,7074.645347281743
1296,7074.645347281743
1297,7074.645347281743
1298,7074.645347281743
1299,7074.645347281743
1300,7074.645347281743
1301,7074.645347281743
1302,7074.645347281743
1303,7074.645347281743
1304,7074.645347281743
1305,7074.645347281743
1306,7074.645347281743
1307,7071.1097923855505
1308,6880.08112126706
1309,6798.979699504147
1310,7334.843089531064
1311,7306.37636295128
1312,7294.196722921322
1313,6990.289065300716
1314,7002.434206543482
1315,7021.202592231596
1316,7167.140302981456
1317,7162.986858078777
1318,7087.554214313555
1319,7177.130315438137
1320,6865.331321585994
1321,7532.292194042488
1322,7759.297350476869
1323,7829.85834731365
1324,7755.604412113222
1325,8195.36933938745
1326,11878.38825631203
1327,11806.660050506298
1328,10232.41975352939
1329,10714.695027343347
1330,10772.964524446
1331,10679.414267570559
1332,11338.797951843075
1333,14901.866153585803
1334,23448.424261244676
1335,24573.402532981363
1336,68651.51614266982
1337,37068.047853235475
1338,42043.454588754495
1339,39899.01415424752
1340,36666.52378622284
1341,40768.960663861944
1342,40241.15430878722
1343,38187.974666182774
1344,37714.16204942584
1345,36988.3493821545
1346,38542.46329572657
1347,38595.21925937406
1348,37917.33690720481
1349,38115.12159082874
1350,37561.38887441814
1351,37777.91998995632
1352,37248.77131843191
1353,33852.74717189512
1354,33852.74717189512
1355,33852.74717189512
1356,33852.74717189512
1357,33852.74717189512
1358,33852.74717189512
1359,33852.74717189512
1360,33852.74717189512
1361,33852.74717189512
1362,33835.82925726649
1363,40221.23275860858
1364,39262.038607258466
1365,41930.334144142784
1366,41012.44755346288
1367,46019.77131394773
1368,60036.740272311974
1369,71171.64317038356
1370,77440.87535701733
1371,107850.89785108657
1372,150796.34085426142
1373,121781.59281601249
1374,141555.87212490835
1375,139326.01772940936
1376,156773.0503261768
1377,163475.54851829298
1378,167541.93564412327
1379,205959.20841989867
1380,266168.33796736196
1381,299848.9613278884
1382,277586.1728573178
1383,249385.4572585857
1384,267517.2062483339
1385,255776.0529006584
1386,241894.0370892194
1387,246012.9237864978
1388,225108.11818455716
1389,187202.10122246487
1390,206786.93541400615
1391,161622.83897064943
1392,161622.83897064943
1393,161622.83897064943
1394,161622.83897064943
1395,161622.83897064943
1396,161622.83897064943
1397,161622.83897064943
1398,161622.83897064943
1399,161622.83897064943
1400,161542.0679366811
1401,156346.95272579356
1402,153728.7870565627
1403,159165.66424897793
1404,157155.19492873625
1405,143339.09701309903
1406,149869.38878100543
1407,139542.34987147062
1408,146166.56419600104
1409,146166.56419600104
1410,146166.56419600104
1411,146166.56419600104
1412,146166.56419600104
1413,146166.56419600104
1414,146166.56419600104
1415,146093.5174372824
1416,133457.2989722076
1417,134124.6530385635
1418,144090.072941498
1419,140096.69824889794
1420,134383.58539636247
1421,124866.2309350075
1422,124424.03018920687
1423,126292.37195637294
1424,119462.61800124394
1425,119462.61800124394
1426,119462.61800124394
1427,119462.61800124394
1428,119462.61800124394
1429,119462.61800124394
1430,119462.61800124394
1431,119462.61800124394
1432,119462.61800124394
1433,119462.61800124394
1434,119462.61800124394
1435,119462.61800124394
1436,119462.61800124394
1437,119462.61800124394
1438,119462.61800124394
1439,119462.61800124394
1440,119462.61800124394
1441,119462.61800124394
1442,119462.61800124394
1443,119462.61800124394
1444,119462.61800124394
1445,119462.61800124394
1465,9995.002498750626
1466,9855.797102293905
1467,9796.137414069606
1468,9498.167055236687
1469,9183.424608787307
1470,9282.529922423053
1471,9282.529922423053
1472,9282.529922423053
1473,9282.529922423053
1474,9282.529922423053
1475,9282.529922423053
1476,9282.529922423053
1477,9282.529922423053
1478,9277.890976934586
1479,9570.279926022775
1480,8489.708779941957
1481,8445.895041123842
1482,8242.296612888435
1483,7870.7716149537255
1484,8704.900085544547
1485,8474.432065739833
1486,8840.528950897831
1487,9911.599888528684
1488,9634.332812320199
1489,8788.688885023406
1490,8871.741032688502
1491,7947.271316956166
1492,8343.572082010705
1493,8769.961751502227
1494,8671.244630796697
1495,8197.13531170751
1496,8197.13531170751
1497,8197.13531170751
1498,8197.13531170751
1499,8197.13531170751
1500,8197.13531170751
1501,8197.13531170751
1502,8197.13531170751
1503,8197.13531170751
1504,8197.13531170751
1505,8197.13531170751
1506,8197.13531170751
1507,8197.13531170751
1508,8197.13531170751
1509,8197.13531170751
1510,8197.13531170751
1511,8197.13531170751
1512,8197.13531170751
1513,8197.13531170751
1514,8197.13531170751
1515,8197.13531170751
1516,8193.038792311356
1517,8359.052663413246
1518,8740.042478568186
1519,8576.863735033921
1520,8604.032025986695
1521,9088.828120040138
1522,10030.067771293005
1523,9904.08620412867
1524,10097.522493498665
1525,11846.699092038432
1526,10656.75645092412
1527,11033.726262021315
1528,11190.556236794262
1529,10512.408982868516
1530,11023.399738656663
1531,10889.293664468016
1532,11171.260217317082
1533,10843.251848582175
1534,9820.50795505987
1535,9247.351856522746
1536,9104.739769042346
1537,8905.579087221276
1538,8905.579087221276
1539,8905.579087221276
1540,8905.579087221276
1541,8905.579087221276
1542,8905.579087221276
1543,8905.579087221276
1544,8905.579087221276
1545,8905.579087221276
1546,8905.579087221276
1547,8905.579087221276
1548,8905.579087221276
1549,8905.579087221276
1550,8905.579087221276
1551,8905.579087221276
1552,8905.579087221276
1553,8905.579087221276
1554,8901.128522959798
1555,9089.70327725916
1556,9395.769988010003
1557,9397.974060849405
1558,8922.43198480371
1559,9092.987171936624
1560,8527.30605039999
1561,8791.02597343353
1562,9066.844150799408
1563,9202.139323709178
1564,9813.624980888211
1565,9790.895922413723
1566,9879.306093942118
1567,9982.538220682389
1568,10317.12459085565
1569,10079.98039037565
1570,10321.445809910645
1571,10474.5441992787
1572,10571.33796074839
1573,10906.270105714158
1574,10751.788617176066
1575,10972.555841729269
1576,12926.793837478323
1577,10503.150141424016
1578,10840.804699467497
1579,11049.12725099494
1580,11040.182179453888
1581,10913.399376668844
1582,10957.173048818551
1583,10634.3835873484
1584,10048.565752429722
1585,9623.692433368755
1586,9623.692433368755
1587,9623.692433368755
1588,9623.692433368755
1589,9623.692433368755
1590,9618.882991872819
1591,12130.127065163842
1592,22255.24027748262
1593,19472.07033298818
1594,19535.442832437107
1595,18755.81942238639
1596,20044.401252107324
1597,20375.296900129684
1598,19981.493812779325
1599,30721.94219173619
1600,29311.32735840206
1601,30239.891260448814
1602,26882.27690579062
1603,28900.34927846691
1604,30630.010703276967
1605,36041.48710684847
1606,36845.933676423214
1607,57027.15162549286
1608,55595.93294046452
1609,59240.92375281896
1610,61570.319342289615
1611,63884.51989810617
1612,79964.96048897733
1613,82314.95379073467
1614,78505.93642721386
1615,79671.40471759508
1616,86980.43692389132
1617,63248.73513238823
1618,54121.97170016349
1619,50855.26048320206
1620,50234.15504090513
1621,52587.97341457669
1622,52587.97341457669
1623,52587.97341457669
1624,52587.97341457669
1625,52587.97341457669
1626,52587.97341457669
1627,52587.97341457669
1628,52587.97341457669
1629,52587.97341457669
1630,52587.97341457669
1631,52587.97341457669
1632,52587.97341457669
1633,52587.97341457669
1634,52587.97341457669
1635,52587.97341457669
1636,52587.97341457669
1637,52587.97341457669
1638,52587.97341457669
1639,52587.97341457669
1640,52587.97341457669
1641,52587.97341457669
1642,52587.97341457669
1643,52587.97341457669
1644,52587.97341457669
1645,52587.97341457669
1646,52587.97341457669
1647,52587.97341457669
1648,52587.97341457669
1649,52587.97341457669
1650,52587.97341457669
1651,52587.97341457669
1652,52587.97341457669
1653,52561.69256829255
1654,58404.609450624834
1655,58672.682901410204
1656,58220.94778963653
1657,61646.06852877875
1658,57322.075968625606
1659,58547.85517844463
1660,55736.13328375012
1661,51946.75685721463
1662,48181.32078765107
1663,51100.83375082102
1664,48802.232883635086
1665,48802.232883635086
1666,48802.232883635086
1667,48802.232883635086
1668,48802.232883635086
1669,48802.232883635086
1670,48802.232883635086
1671,48802.232883635086
1672,48802.232883635086
1673,48802.232883635086
1674,48802.232883635086
1675,48802.232883635086
1676,48802.232883635086
1677,48802.232883635086
1678,48802.232883635086
1679,48802.232883635086
1680,48802.232883635086
1681,48802.232883635086
1682,48802.232883635086
1683,48802.232883635086
1684,48802.232883635086
1685,48802.232883635086
1686,48802.232883635086
1687,48802.232883635086
1688,48802.232883635086
1689,48802.232883635086
1690,48802.232883635086
1691,48802.232883635086
1692,48802.232883635086
1693,48802.232883635086
1694,48802.232883635086
1695,48802.232883635086
1696,48802.232883635086
1697,48802.232883635086
1698,48802.232883635086
1699,48802.232883635086
1700,48802.232883635086
1701,48802.232883635086
1702,48802.232883635086
1703,48802.232883635086
1704,48802.232883635086
1705,48802.232883635086
1706,48802.232883635086
1707,48802.232883635086
1708,48802.232883635086
1709,48802.232883635086
1710,48802.232883635086
1711,48802.232883635086
1712,48777.84396165426
1713,48326.59986778223
1714,52175.54545171427
1715,50704.99592287556
1716,50218.50799534775
1717,54193.51122658694
1718,60541.71620517964
1719,70669.69134655867
1720,66743.38247217525
1721,66505.79301359128
1722,67015.06299260957
1723,71458.2875024915
1724,61201.50719839557
1725,65161.83423206459
1726,62216.52505127173
1727,66032.52778874854
1728,66718.53636681971
1729,64055.23253219668
1730,64320.41561154592
1731,65672.48024699291
1732,67612.01197499415
1733,68451.0612621578
1734,69189.58702532486
1735,66615.03295048815
1736,63650.3089054151
1737,62223.02704876712
1738,61280.62459517968
1739,61280.62459517968
1740,61280.62459517968
1741,61280.62459517968
1742,61280.62459517968
1743,61280.62459517968
1744,61280.62459517968
1745,61280.62459517968
1746,61280.62459517968
1747,61280.62459517968
1748,61280.62459517968
1749,61280.62459517968
1750,61280.62459517968
1751,61280.62459517968
1752,61280.62459517968
1753,61280.62459517968
1754,61280.62459517968
1755,61280.62459517968
1756,61280.62459517968
1757,61280.62459517968
1758,61280.62459517968
1759,61280.62459517968
1760,61280.62459517968
1761,61280.62459517968
1762,61280.62459517968
1763,61280.62459517968
1764,61249.999595381996
1765,62693.6829172709
1766,62488.28851462012
1767,62796.74993008123
1768,62446.245916399355
1769,61095.35215978408
1770,54462.28641568179
1771,55938.3806784598
1772,52103.27427282572
1773,52103.27427282572
1774,52103.27427282572
1775,52103.27427282572
1776,52103.27427282572
1777,52103.27427282572
1778,52103.27427282572
1779,52103.27427282572
1780,52103.27427282572
1781,52103.27427282572
1782,52103.27427282572
1783,52103.27427282572
1784,52103.27427282572
1785,52103.27427282572
1786,52103.27427282572
1787,52103.27427282572
1788,52103.27427282572
1789,52103.27427282572
1790,52103.27427282572
1791,52103.27427282572
1792,52103.27427282572
1793,52103.27427282572
1794,52103.27427282572
1795,52103.27427282572
1796,52103.27427282572
1797,52103.27427282572
1798,52103.27427282572
1799,52103.27427282572
1800,52103.27427282572
1801,52103.27427282572
1802,52103.27427282572
1803,52103.27427282572
1804,52103.27427282572
1805,52103.27427282572
1806,52103.27427282572
1807,52103.27427282572
1808,52077.23565499823
1809,51011.255415487656
1810,47859.24781700262
1811,48760.34107872284
1812,48083.27129367212
1813,48083.27129367212
1814,48083.27129367212
1815,48083.27129367212
1816,48083.27129367212
1817,48083.27129367212
1818,48083.27129367212
1819,48083.27129367212
1820,48083.27129367212
1821,48083.27129367212
1822,48083.27129367212
1823,48083.27129367212
1824,48083.27129367212
1825,48083.27129367212
1826,48083.27129367212
1827,48083.27129367212
1828,48083.27129367212
1829,48083.27129367212
1830,48083.27129367212
1831,48083.27129367212
1832,48083.27129367212
1833,48083.27129367212
1834,48083.27129367212
1835,48083.27129367212
1836,48083.27129367212
1837,48083.27129367212
1838,48083.27129367212
1839,48083.27129367212
1840,48083.27129367212
1841,48083.27129367212
1842,48083.27129367212
1843,48083.27129367212
1844,48083.27129367212
1845,48083.27129367212
1846,48059.241672835706
1847,47407.08963794916
1848,49329.137182169114
1849,51515.764593259286
1850,50485.85049056689
1851,49115.51126863084
1852,49099.112295144696
1853,50913.10231764343
