,equity
1764,21874.423448755217
1765,22167.003592607824
1766,22270.316294743483
1767,22143.874739900984
1768,22372.942357112137
1769,20949.591407127446
1770,21473.148021340243
1771,21601.14362365291
1772,21167.67674439233
1773,20778.820107248932
1774,20778.820107248932
1775,20778.820107248932
1776,20778.820107248932
1777,20778.820107248932
1778,20778.820107248932
1779,20778.820107248932
1780,20778.820107248932
1781,20778.820107248932
1782,20778.820107248932
1783,20778.820107248932
1784,20768.43588930428
1785,20151.740626474846
1786,20151.740626474846
1787,20151.740626474846
1788,20151.740626474846
1789,20151.740626474846
1790,20151.740626474846
1791,20151.740626474846
1792,20151.740626474846
1793,20151.740626474846
1794,20151.740626474846
1795,20141.669791579057
1796,20781.491236474274
1797,20473.64451018545
1798,20302.537991627578
1799,20173.907226424104
1819,9995.002498750626
1820,11141.717134735778
1821,10721.50147598567
1822,11173.402619531498
1823,11276.961418261531
1824,11615.815101874014
1825,11424.085181642307
1826,10977.227312756484
1827,11395.895891267079
1828,11312.971572825474
1829,11450.85807524864
1830,11002.426738051958
1831,11310.186347310155
1832,12401.15042243357
1833,12651.522726515257
1834,12534.583406271295
1835,12547.069644120742
1836,12423.985465047677
1837,12254.431758038907
1838,11756.770088624082
1839,12045.321337108879
1840,11255.293052656329
1841,11449.341612018898
1842,11314.948640417277
1843,11314.948640417277
1844,11314.948640417277
1845,11314.948640417277
1846,11314.948640417277
1847,11314.948640417277
1848,11314.948640417277
1849,11314.948640417277
1850,11314.948640417277
1851,11309.293993420568
1852,10431.877976856
1853,9142.982141135732
1854,9203.889503392324
1855,7947.887025685415
1856,8372.840371525697
1857,8372.840371525697
1858,8372.840371525697
1859,8372.840371525697
1860,8372.840371525697
1861,8372.840371525697
1862,8372.840371525697
1863,8372.840371525697
1864,8372.840371525697
1865,8372.840371525697
1866,8372.840371525697
1867,8372.840371525697
1868,8372.840371525697
1869,8372.840371525697
1870,8368.656043503946
1871,7708.579189795723
1872,7765.974960219585
1873,7765.974960219585
1874,7765.974960219585
1875,7765.974960219585
1876,7765.974960219585
1877,7765.974960219585
1878,7765.974960219585
1879,7765.974960219585
1880,7765.974960219585
1881,7765.974960219585
1882,7765.974960219585
1883,7765.974960219585
1884,7765.974960219585
1885,7765.974960219585
1886,7765.974960219585
1887,7765.974960219585
1888,7765.974960219585
1889,7765.974960219585
1890,7762.093913262955
1891,7849.4399808399385
1892,8112.85565567483
1893,7976.002707419489
1894,7940.291374816831
1895,7897.560721473738
1896,7662.9444630440385
1897,7717.909976081464
1898,7913.710890738959
1899,7949.740015119781
1900,7723.789062984273
1901,8206.149141380582
1902,8657.750515893247
1903,8573.923017252106
1904,8630.227746364548
1905,8499.665504014592
1906,8241.68519079857
1907,8453.199428174077
1908,8132.095303823606
1909,8091.907637322696
1910,8010.092591105384
1911,8088.9829300771335
1912,8289.217935479639
1913,8289.217935479639
1914,8289.217935479639
1915,8285.075397780749
1916,8530.765575276846
1917,9368.291846129525
1918,8976.720139773843
1919,9344.300296439762
1920,9150.80849824319
1921,9264.462752883028
1922,9538.080810999727
1923,9497.797904921148
1924,9778.42577610185
1925,9480.173934956496
1926,9220.774910972264
1927,9475.857242171276
1928,9896.552754492379
1929,9878.504820244505
1930,9716.701071241
1931,10501.942697404222
1932,11320.722783669447
1933,11497.521433044909
1934,12535.590717872714
1935,12441.72053099701
1936,11757.492781812094
1937,10688.530068773724
1938,10661.592763565988
1939,11088.805686914626
1940,11861.97625781692
1941,12667.208778453602
1942,12100.266056044276
1943,12327.472109773142
1944,12705.657584719993
1945,11730.041807778762
1946,12291.276488138528
1947,12400.747508185706
1948,12193.372094068382
1949,11430.762810489028
1950,11815.024785912592
1951,11530.699598406063
1952,11239.092544240608
1953,11239.092544240608
1954,11239.092544240608
1955,11239.092544240608
1956,11233.47580633744
1957,12126.01250544958
1958,12253.473043512784
1959,12481.113113782729
1960,12566.618990756402
1961,12166.2112827923
1962,11623.499087774668
1963,12100.706705172966
1964,11125.954813547605
1965,11657.60452399048
1966,11939.76850705929
1967,12119.417195790966
1968,13011.578058225965
1969,13921.817477804525
1970,13943.217849383289
1971,14326.314201091394
1972,14062.980963156831
1973,13921.249553662137
1974,14763.107007840545
1975,18593.76885020909
1976,19827.47382529391
1977,20966.784490576207
1978,23008.292478372885
1979,23362.169829715644
1980,23333.94126082967
1981,24418.11139980193
1982,24059.18820588923
1983,20778.833057263026
1984,19888.49703832786
1985,21552.57991534093
1986,23224.453959189137
1987,22335.8795505697
1988,23511.975406699632
1989,23447.830820388168
1990,23964.511093281653
1991,26252.09542386824
1992,26346.983946250686
1993,21377.823062520423
1994,23568.67383136746
1995,23463.42932927117
1996,26524.920687651254
1997,25244.150228436964
1998,25866.352534639573
1999,23886.50804799675
2000,25398.111647805366
2001,26351.724664519363
2002,26229.59813948882
2003,25064.436349187392
2004,26094.742999678252
2005,28880.513703750734
2006,31657.944845200476
2007,30397.14574188859
2008,32758.52967532059
2009,31980.78016705727
2010,30768.16292918
2011,33291.578183133926
2012,33699.82146705194
2013,33246.33941177807
2014,34000.272559282304
2015,35138.8510450654
2016,34578.03583052057
2017,34405.99848494425
2018,33923.897235172524
2019,33948.22808442334
2020,35232.73758123761
2021,36928.959795473085
2022,37361.930778876376
2023,36587.48417806928
2024,36893.73205296229
2025,33965.868645389666
2026,29929.040688567555
2027,30988.01930241513
2028,30988.01930241513
2029,30988.01930241513
2030,30988.01930241513
2031,30988.01930241513
2032,30988.01930241513
2033,30988.01930241513
2034,30988.01930241513
2035,30988.01930241513
2036,30988.01930241513
2037,30988.01930241513
2038,30988.01930241513
2039,30988.01930241513
2040,30972.533035897184
2041,29830.449746766382
2042,30278.59075098537
2043,29381.72873301172
2044,31911.577453956386
2045,30748.959577734164
2046,29706.696798558365
2047,29959.866780192704
2048,30233.06817114469
2049,29560.009241799024
2050,30136.484021006043
2051,30053.757499535168
2052,29648.910100681293
2053,28042.57537618829
2054,27818.358581439956
2055,27818.358581439956
2056,27818.358581439956
2057,27818.358581439956
2058,27818.358581439956
2059,27818.358581439956
2060,27818.358581439956
2061,27818.358581439956
2062,27804.456353263326
2063,28658.359165320937
2064,31063.595746907
2065,29399.655214833576
2066,30337.41346088207
2067,30551.4042317805
2068,30703.471736274467
2069,28568.502600052267
2070,30271.478000922856
2071,30032.83998039602
2072,30958.030765393276
2073,31272.762396472626
2074,31007.46922715701
2075,33324.08816622848
2076,35294.05246408557
2077,36511.69666648953
2078,35248.27341275792
2079,33986.561499040065
2080,32424.733641714294
2081,31396.420008004334
2082,33773.73313741463
2083,34274.36362705563
2084,34836.48477132253
2085,34257.469277435564
2086,32054.97779096384
2087,33568.62660561623
2088,36734.404832101645
2089,38595.175548315456
2090,39805.626829970526
2091,39957.76794598646
2092,40194.45455076493
2093,42697.33378391173
2094,42786.66442380668
2095,49729.65571827818
2096,47157.62495761798
2097,51058.699216335735
2098,50596.305747766644
2099,50507.14589531056
2100,56564.39980733687
2101,56944.09485222811
2102,57283.96360804065
2103,60420.53725683193
2104,54871.53045977715
2105,53846.81312200887
2106,59121.256303111615
2107,52730.403503008405
2108,51996.78506011551
2109,47574.58882279774
2110,48990.23666394509
2111,35646.888514152786
2112,35646.888514152786
2113,35646.888514152786
2114,35646.888514152786
2115,35646.888514152786
2116,35646.888514152786
2117,35646.888514152786
2118,35646.888514152786
2119,35646.888514152786
2120,35646.888514152786
2121,35646.888514152786
2122,35646.888514152786
2123,35646.888514152786
2124,35646.888514152786
2125,35646.888514152786
2126,35646.888514152786
2127,35629.073977164204
2128,34865.40800102053
2129,35985.57296075031
2130,34331.096851402806
2131,33365.88565738884
2132,34569.71589296827
2133,32757.267137603736
2134,31181.021980379035
2135,31181.021980379035
2136,31181.021980379035
2137,31181.021980379035
2138,31181.021980379035
2139,31181.021980379035
2140,31181.021980379035
2141,31181.021980379035
2142,31181.021980379035
2143,31181.021980379035
2144,31181.021980379035
2145,31181.021980379035
2146,31181.021980379035
2147,31181.021980379035
2148,31181.021980379035
2149,31181.021980379035
2150,31181.021980379035
2151,31181.021980379035
2152,31181.021980379035
2153,31181.021980379035
2154,31181.021980379035
2155,31181.021980379035
2156,31165.439260748662
2157,32503.969973923668
2158,30779.995794806564
2159,32545.344486999755
